DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE
27/04/2013,15/9-F-14,24.00,242.262,101.007
28/04/2013,15/9-F-14,24.00,242.595,101.000
29/04/2013,15/9-F-14,24.00,242.612,100.989
30/04/2013,15/9-F-14,24.00,247.075,100.910
01/05/2013,15/9-F-14,24.00,242.724,100.979
02/05/2013,15/9-F-14,24.00,243.156,100.980
03/05/2013,15/9-F-14,24.00,243.305,100.980
04/05/2013,15/9-F-14,24.00,243.461,100.976
05/05/2013,15/9-F-14,24.00,243.831,100.962
06/05/2013,15/9-F-14,24.00,243.937,100.960
07/05/2013,15/9-F-14,24.00,244.093,100.954
08/05/2013,15/9-F-14,24.00,244.440,100.941
09/05/2013,15/9-F-14,24.00,244.497,100.937
10/05/2013,15/9-F-14,24.00,244.529,100.934
11/05/2013,15/9-F-14,24.00,244.601,100.929
12/05/2013,15/9-F-14,24.00,244.681,100.926
13/05/2013,15/9-F-14,24.00,244.731,100.921
14/05/2013,15/9-F-14,16.33,223.558,92.011
15/05/2013,15/9-F-14,24.00,96.609,39.769
16/05/2013,15/9-F-14,24.00,245.033,100.911
17/05/2013,15/9-F-14,21.17,249.858,100.842
18/05/2013,15/9-F-14,24.00,244.794,100.883
19/05/2013,15/9-F-14,24.00,244.152,100.902
20/05/2013,15/9-F-14,24.00,244.166,100.884
21/05/2013,15/9-F-14,24.00,244.237,100.882
22/05/2013,15/9-F-14,24.00,243.668,100.859
23/05/2013,15/9-F-14,24.00,243.106,100.815
24/05/2013,15/9-F-14,24.00,241.724,100.825
25/05/2013,15/9-F-14,24.00,242.416,100.822
26/05/2013,15/9-F-14,24.00,242.623,100.827
27/05/2013,15/9-F-14,24.00,242.965,100.833
28/05/2013,15/9-F-14,24.00,243.256,100.844
29/05/2013,15/9-F-14,24.00,244.796,100.832
30/05/2013,15/9-F-14,24.00,243.834,100.849
31/05/2013,15/9-F-14,24.00,244.003,100.851
01/06/2013,15/9-F-14,24.00,244.190,100.852
02/06/2013,15/9-F-14,24.00,244.340,100.856
03/06/2013,15/9-F-14,24.00,244.340,100.862
04/06/2013,15/9-F-14,24.00,244.562,100.861
05/06/2013,15/9-F-14,24.00,245.356,100.838
06/06/2013,15/9-F-14,24.00,244.726,100.799
07/06/2013,15/9-F-14,24.00,243.797,100.810
08/06/2013,15/9-F-14,24.00,243.578,100.838
09/06/2013,15/9-F-14,24.00,244.365,100.826
10/06/2013,15/9-F-14,24.00,244.347,100.816
11/06/2013,15/9-F-14,24.00,244.443,100.813
12/06/2013,15/9-F-14,24.00,244.605,100.812
13/06/2013,15/9-F-14,24.00,244.557,100.809
14/06/2013,15/9-F-14,24.00,244.590,100.805
15/06/2013,15/9-F-14,24.00,244.763,100.798
16/06/2013,15/9-F-14,24.00,244.659,100.795
17/06/2013,15/9-F-14,24.00,244.811,100.790
18/06/2013,15/9-F-14,24.00,244.700,100.781
19/06/2013,15/9-F-14,24.00,244.596,100.770
20/06/2013,15/9-F-14,24.00,244.728,100.769
21/06/2013,15/9-F-14,21.76,245.403,100.773
22/06/2013,15/9-F-14,15.16,251.893,100.677
23/06/2013,15/9-F-14,2.51,248.803,100.771
26/06/2013,15/9-F-14,22.49,249.586,100.708
27/06/2013,15/9-F-14,17.51,246.370,100.809
28/06/2013,15/9-F-14,22.66,250.013,100.694
29/06/2013,15/9-F-14,24.00,244.792,100.779
30/06/2013,15/9-F-14,24.00,245.238,100.812
01/07/2013,15/9-F-14,24.00,245.367,100.771
02/07/2013,15/9-F-14,24.00,244.672,100.772
03/07/2013,15/9-F-14,24.00,244.962,100.775
04/07/2013,15/9-F-14,24.00,245.025,100.772
05/07/2013,15/9-F-14,24.00,244.332,100.743
06/07/2013,15/9-F-14,17.17,250.103,100.653
07/07/2013,15/9-F-14,24.00,244.463,100.731
08/07/2013,15/9-F-14,24.00,211.486,87.025
09/07/2013,15/9-F-14,24.00,245.381,100.709
10/07/2013,15/9-F-14,24.00,245.329,100.725
11/07/2013,15/9-F-14,24.00,245.711,100.730
12/07/2013,15/9-F-14,24.00,245.445,100.707
13/07/2013,15/9-F-14,24.00,245.662,100.717
14/07/2013,15/9-F-14,24.00,245.668,100.716
15/07/2013,15/9-F-14,24.00,245.647,100.714
16/07/2013,15/9-F-14,24.00,245.721,100.710
17/07/2013,15/9-F-14,24.00,245.730,100.706
18/07/2013,15/9-F-14,24.00,245.809,100.698
19/07/2013,15/9-F-14,24.00,245.902,100.690
20/07/2013,15/9-F-14,24.00,245.868,100.683
21/07/2013,15/9-F-14,24.00,245.819,100.674
22/07/2013,15/9-F-14,4.50,262.985,100.454
23/07/2013,15/9-F-14,24.00,248.252,100.656
24/07/2013,15/9-F-14,24.00,246.418,100.217
25/07/2013,15/9-F-14,24.00,246.838,100.563
26/07/2013,15/9-F-14,24.00,246.446,100.653
27/07/2013,15/9-F-14,24.00,245.998,100.670
28/07/2013,15/9-F-14,0.84,260.622,100.653
29/07/2013,15/9-F-14,5.99,268.554,100.389
30/07/2013,15/9-F-14,24.00,246.952,100.678
31/07/2013,15/9-F-14,8.34,248.480,100.658
01/08/2013,15/9-F-14,0.00,298.169,99.245
02/08/2013,15/9-F-14,0.00,298.163,98.971
03/08/2013,15/9-F-14,15.83,255.752,100.566
04/08/2013,15/9-F-14,24.00,245.314,100.686
05/08/2013,15/9-F-14,24.00,244.929,100.697
06/08/2013,15/9-F-14,24.00,244.830,100.699
07/08/2013,15/9-F-14,24.00,244.723,100.726
08/08/2013,15/9-F-14,24.00,245.210,100.696
09/08/2013,15/9-F-14,24.00,245.340,100.684
10/08/2013,15/9-F-14,24.00,245.268,100.684
11/08/2013,15/9-F-14,24.00,245.591,100.678
12/08/2013,15/9-F-14,24.00,245.765,100.659
13/08/2013,15/9-F-14,24.00,245.189,100.656
14/08/2013,15/9-F-14,24.00,245.258,100.644
15/08/2013,15/9-F-14,24.00,245.866,100.624
16/08/2013,15/9-F-14,24.00,246.128,100.614
17/08/2013,15/9-F-14,24.00,246.329,100.604
18/08/2013,15/9-F-14,24.00,246.506,100.595
19/08/2013,15/9-F-14,24.00,246.699,100.586
20/08/2013,15/9-F-14,24.00,246.797,100.581
21/08/2013,15/9-F-14,24.00,246.941,100.570
22/08/2013,15/9-F-14,24.00,246.970,100.559
23/08/2013,15/9-F-14,24.00,247.075,100.545
24/08/2013,15/9-F-14,24.00,247.211,100.535
25/08/2013,15/9-F-14,24.00,247.279,100.533
26/08/2013,15/9-F-14,24.00,247.430,100.525
27/08/2013,15/9-F-14,24.00,247.275,100.388
28/08/2013,15/9-F-14,24.00,247.081,100.171
29/08/2013,15/9-F-14,24.00,247.600,100.506
30/08/2013,15/9-F-14,24.00,247.651,100.500
31/08/2013,15/9-F-14,24.00,247.462,100.497
01/09/2013,15/9-F-14,24.00,247.564,100.494
02/09/2013,15/9-F-14,24.00,248.042,100.482
03/09/2013,15/9-F-14,24.00,247.881,100.479
04/09/2013,15/9-F-14,24.00,248.013,100.474
05/09/2013,15/9-F-14,24.00,248.047,100.466
06/09/2013,15/9-F-14,24.00,248.072,100.458
07/09/2013,15/9-F-14,24.00,247.963,100.453
08/09/2013,15/9-F-14,24.00,247.974,100.453
09/09/2013,15/9-F-14,24.00,247.953,100.454
10/09/2013,15/9-F-14,24.00,247.925,100.453
11/09/2013,15/9-F-14,24.00,247.883,100.452
12/09/2013,15/9-F-14,18.64,248.278,100.449
13/09/2013,15/9-F-14,10.66,260.187,100.303
14/09/2013,15/9-F-14,6.86,268.894,100.191
15/09/2013,15/9-F-14,24.00,249.593,100.421
16/09/2013,15/9-F-14,22.33,254.877,100.371
17/09/2013,15/9-F-14,24.00,248.325,100.424
18/09/2013,15/9-F-14,10.64,250.017,100.386
20/09/2013,15/9-F-14,17.03,256.749,100.338
21/09/2013,15/9-F-14,19.83,250.638,100.437
22/09/2013,15/9-F-14,24.00,250.524,100.413
23/09/2013,15/9-F-14,24.00,248.052,100.411
24/09/2013,15/9-F-14,24.00,247.718,100.460
25/09/2013,15/9-F-14,24.00,247.644,100.487
26/09/2013,15/9-F-14,24.00,247.787,100.484
27/09/2013,15/9-F-14,16.83,186.941,73.569
28/09/2013,15/9-F-14,24.00,0.000,0.000
29/09/2013,15/9-F-14,24.00,135.626,54.760
30/09/2013,15/9-F-14,24.00,247.959,100.159
01/10/2013,15/9-F-14,24.00,248.577,100.420
02/10/2013,15/9-F-14,24.00,248.572,100.424
03/10/2013,15/9-F-14,24.00,248.774,100.414
04/10/2013,15/9-F-14,24.00,248.957,100.397
05/10/2013,15/9-F-14,24.00,248.933,100.383
06/10/2013,15/9-F-14,24.00,248.909,100.368
07/10/2013,15/9-F-14,24.00,249.032,100.361
08/10/2013,15/9-F-14,24.00,249.163,100.353
09/10/2013,15/9-F-14,24.00,249.324,100.347
10/10/2013,15/9-F-14,24.00,249.468,100.340
11/10/2013,15/9-F-14,12.14,250.389,100.338
12/10/2013,15/9-F-14,9.36,272.770,100.103
13/10/2013,15/9-F-14,24.00,250.801,100.311
14/10/2013,15/9-F-14,24.00,249.915,100.312
15/10/2013,15/9-F-14,24.00,249.584,100.306
16/10/2013,15/9-F-14,24.00,249.859,100.295
17/10/2013,15/9-F-14,24.00,249.686,100.324
18/10/2013,15/9-F-14,24.00,249.751,100.336
19/10/2013,15/9-F-14,24.00,249.934,100.323
20/10/2013,15/9-F-14,24.00,249.798,100.311
21/10/2013,15/9-F-14,24.00,249.522,100.300
22/10/2013,15/9-F-14,24.00,249.572,100.300
23/10/2013,15/9-F-14,24.00,249.613,100.300
24/10/2013,15/9-F-14,24.00,249.629,100.295
25/10/2013,15/9-F-14,24.00,249.592,100.286
26/10/2013,15/9-F-14,24.00,249.713,100.279
27/10/2013,15/9-F-14,24.31,250.213,100.271
28/10/2013,15/9-F-14,0.00,297.372,99.437
29/10/2013,15/9-F-14,0.00,296.286,98.992
30/10/2013,15/9-F-14,12.86,262.407,100.160
31/10/2013,15/9-F-14,24.00,249.526,100.234
01/11/2013,15/9-F-14,24.00,249.731,100.243
02/11/2013,15/9-F-14,3.23,251.692,100.239
03/11/2013,15/9-F-14,6.03,270.483,99.911
04/11/2013,15/9-F-14,24.00,249.555,100.193
05/11/2013,15/9-F-14,24.00,248.603,100.242
06/11/2013,15/9-F-14,24.00,257.220,100.214
07/11/2013,15/9-F-14,24.00,249.771,100.230
08/11/2013,15/9-F-14,24.00,249.218,100.259
09/11/2013,15/9-F-14,24.00,249.247,100.286
10/11/2013,15/9-F-14,24.00,249.362,100.273
11/11/2013,15/9-F-14,24.00,249.304,100.262
12/11/2013,15/9-F-14,24.00,249.578,100.255
13/11/2013,15/9-F-14,24.00,249.268,100.254
14/11/2013,15/9-F-14,24.00,248.990,100.246
15/11/2013,15/9-F-14,24.00,249.344,100.235
16/11/2013,15/9-F-14,24.00,249.484,100.226
17/11/2013,15/9-F-14,24.00,249.633,100.220
18/11/2013,15/9-F-14,24.00,249.769,100.210
19/11/2013,15/9-F-14,24.00,249.934,100.203
20/11/2013,15/9-F-14,24.00,250.357,100.189
21/11/2013,15/9-F-14,24.00,250.568,100.179
22/11/2013,15/9-F-14,24.00,250.725,100.179
23/11/2013,15/9-F-14,24.00,250.912,100.175
24/11/2013,15/9-F-14,24.00,250.979,100.169
25/11/2013,15/9-F-14,24.00,251.083,100.163
26/11/2013,15/9-F-14,24.00,251.126,100.158
27/11/2013,15/9-F-14,24.00,250.218,99.432
28/11/2013,15/9-F-14,24.00,251.225,100.149
29/11/2013,15/9-F-14,24.00,251.378,100.149
30/11/2013,15/9-F-14,24.00,251.492,100.147
01/12/2013,15/9-F-14,24.00,251.460,100.140
02/12/2013,15/9-F-14,24.00,251.503,100.136
03/12/2013,15/9-F-14,24.00,251.399,100.128
04/12/2013,15/9-F-14,24.00,251.430,100.125
05/12/2013,15/9-F-14,23.56,251.944,100.119
06/12/2013,15/9-F-14,15.78,257.077,100.050
07/12/2013,15/9-F-14,24.00,252.038,100.092
08/12/2013,15/9-F-14,24.00,252.075,100.108
09/12/2013,15/9-F-14,13.50,258.296,100.026
10/12/2013,15/9-F-14,6.06,257.169,100.093
11/12/2013,15/9-F-14,0.00,298.549,98.947
12/12/2013,15/9-F-14,9.94,263.680,100.016
13/12/2013,15/9-F-14,7.81,255.553,100.092
14/12/2013,15/9-F-14,22.28,256.821,100.029
15/12/2013,15/9-F-14,22.83,255.865,100.075
16/12/2013,15/9-F-14,24.00,252.114,100.099
17/12/2013,15/9-F-14,24.00,251.896,100.096
18/12/2013,15/9-F-14,24.00,251.594,100.158
19/12/2013,15/9-F-14,24.00,251.798,100.176
20/12/2013,15/9-F-14,17.33,257.211,100.107
21/12/2013,15/9-F-14,24.00,252.790,100.138
22/12/2013,15/9-F-14,24.00,252.075,100.144
23/12/2013,15/9-F-14,24.00,252.114,100.148
24/12/2013,15/9-F-14,24.00,252.064,100.135
25/12/2013,15/9-F-14,24.00,252.105,100.130
26/12/2013,15/9-F-14,20.98,252.743,100.127
27/12/2013,15/9-F-14,15.53,260.520,100.032
28/12/2013,15/9-F-14,24.00,252.879,100.086
29/12/2013,15/9-F-14,24.00,252.757,100.102
30/12/2013,15/9-F-14,24.00,252.658,100.085
31/12/2013,15/9-F-14,22.50,257.345,100.026
01/01/2014,15/9-F-14,24.00,253.116,100.077
02/01/2014,15/9-F-14,24.00,252.686,100.089
03/01/2014,15/9-F-14,24.00,252.506,100.097
04/01/2014,15/9-F-14,14.14,253.690,100.084
05/01/2014,15/9-F-14,6.36,268.097,99.917
06/01/2014,15/9-F-14,24.00,254.447,100.050
07/01/2014,15/9-F-14,24.00,252.579,99.876
08/01/2014,15/9-F-14,24.00,252.471,100.039
09/01/2014,15/9-F-14,24.00,252.130,100.014
10/01/2014,15/9-F-14,24.00,252.116,100.038
11/01/2014,15/9-F-14,24.00,252.080,100.055
12/01/2014,15/9-F-14,24.00,252.019,100.053
13/01/2014,15/9-F-14,24.00,252.095,100.036
14/01/2014,15/9-F-14,24.00,252.145,100.021
15/01/2014,15/9-F-14,24.00,251.973,100.017
16/01/2014,15/9-F-14,24.00,252.177,100.015
17/01/2014,15/9-F-14,24.00,252.480,100.007
18/01/2014,15/9-F-14,24.00,252.247,100.011
19/01/2014,15/9-F-14,24.00,252.425,100.026
20/01/2014,15/9-F-14,24.00,252.627,100.036
21/01/2014,15/9-F-14,24.00,252.752,100.044
22/01/2014,15/9-F-14,24.00,252.919,100.055
23/01/2014,15/9-F-14,24.00,253.101,100.064
24/01/2014,15/9-F-14,24.00,253.206,100.072
25/01/2014,15/9-F-14,24.00,253.354,100.078
26/01/2014,15/9-F-14,24.00,253.445,100.083
27/01/2014,15/9-F-14,24.00,253.646,100.089
28/01/2014,15/9-F-14,24.00,253.656,100.095
29/01/2014,15/9-F-14,7.98,254.372,100.092
31/01/2014,15/9-F-14,20.78,261.371,100.017
01/02/2014,15/9-F-14,24.00,254.325,100.038
02/02/2014,15/9-F-14,24.00,254.370,100.080
03/02/2014,15/9-F-14,24.00,253.949,100.036
04/02/2014,15/9-F-14,24.00,253.701,100.041
05/02/2014,15/9-F-14,24.00,253.355,100.063
06/02/2014,15/9-F-14,8.00,256.164,100.030
08/02/2014,15/9-F-14,20.94,260.070,99.980
09/02/2014,15/9-F-14,24.00,252.357,99.993
10/02/2014,15/9-F-14,12.00,258.663,99.964
11/02/2014,15/9-F-14,15.39,254.438,99.998
12/02/2014,15/9-F-14,21.94,258.228,99.927
13/02/2014,15/9-F-14,24.00,252.851,100.032
14/02/2014,15/9-F-14,24.00,252.768,100.059
15/02/2014,15/9-F-14,24.00,252.729,100.044
16/02/2014,15/9-F-14,24.00,253.253,100.044
17/02/2014,15/9-F-14,24.00,253.374,100.061
18/02/2014,15/9-F-14,16.33,259.434,100.002
19/02/2014,15/9-F-14,24.00,253.684,100.061
20/02/2014,15/9-F-14,24.00,253.672,100.068
21/02/2014,15/9-F-14,24.00,253.756,100.059
22/02/2014,15/9-F-14,24.00,253.513,100.033
23/02/2014,15/9-F-14,24.00,253.213,100.011
24/02/2014,15/9-F-14,24.00,253.078,100.000
25/02/2014,15/9-F-14,24.00,252.351,99.169
26/02/2014,15/9-F-14,24.00,253.448,100.000
27/02/2014,15/9-F-14,24.00,253.611,99.999
28/02/2014,15/9-F-14,24.00,253.838,99.993
01/03/2014,15/9-F-14,24.00,253.981,99.989
02/03/2014,15/9-F-14,24.00,254.083,99.980
03/03/2014,15/9-F-14,24.00,253.791,99.972
04/03/2014,15/9-F-14,24.00,253.713,99.963
05/03/2014,15/9-F-14,24.00,253.860,99.959
06/03/2014,15/9-F-14,24.00,254.066,99.959
07/03/2014,15/9-F-14,24.00,254.222,99.959
08/03/2014,15/9-F-14,24.00,254.331,99.959
09/03/2014,15/9-F-14,24.00,254.484,99.959
10/03/2014,15/9-F-14,24.00,254.604,99.959
11/03/2014,15/9-F-14,24.00,254.730,99.959
12/03/2014,15/9-F-14,24.00,255.230,99.955
13/03/2014,15/9-F-14,24.00,254.872,99.960
14/03/2014,15/9-F-14,24.00,254.767,99.958
15/03/2014,15/9-F-14,24.00,254.762,99.953
16/03/2014,15/9-F-14,24.00,254.809,99.950
17/03/2014,15/9-F-14,24.00,255.083,99.950
18/03/2014,15/9-F-14,24.00,255.139,99.948
19/03/2014,15/9-F-14,24.00,254.680,99.952
20/03/2014,15/9-F-14,24.00,255.368,99.949
21/03/2014,15/9-F-14,24.00,255.330,99.953
22/03/2014,15/9-F-14,14.17,259.884,99.906
23/03/2014,15/9-F-14,24.00,258.315,99.921
24/03/2014,15/9-F-14,6.23,257.298,99.922
25/03/2014,15/9-F-14,6.61,276.315,99.697
26/03/2014,15/9-F-14,24.00,258.184,99.917
27/03/2014,15/9-F-14,12.50,261.342,99.867
28/03/2014,15/9-F-14,24.00,260.621,99.885
29/03/2014,15/9-F-14,14.67,268.293,99.816
30/03/2014,15/9-F-14,23.00,255.795,99.932
31/03/2014,15/9-F-14,24.00,255.801,99.971
01/04/2014,15/9-F-14,24.00,255.781,99.996
02/04/2014,15/9-F-14,24.00,255.697,100.000
03/04/2014,15/9-F-14,24.00,255.810,100.002
04/04/2014,15/9-F-14,24.00,255.896,100.013
05/04/2014,15/9-F-14,24.00,255.934,100.023
06/04/2014,15/9-F-14,18.23,256.697,100.028
07/04/2014,15/9-F-14,18.94,260.684,99.985
08/04/2014,15/9-F-14,24.00,255.671,100.006
09/04/2014,15/9-F-14,24.00,255.926,100.024
10/04/2014,15/9-F-14,16.29,261.779,99.956
11/04/2014,15/9-F-14,24.00,255.917,99.988
12/04/2014,15/9-F-14,24.00,256.133,100.004
13/04/2014,15/9-F-14,24.00,256.171,100.008
14/04/2014,15/9-F-14,24.00,256.281,100.000
15/04/2014,15/9-F-14,24.00,256.424,100.000
16/04/2014,15/9-F-14,24.00,255.866,99.736
17/04/2014,15/9-F-14,24.00,256.676,100.009
18/04/2014,15/9-F-14,24.00,256.746,100.012
19/04/2014,15/9-F-14,24.00,256.841,100.014
20/04/2014,15/9-F-14,24.00,256.913,100.014
21/04/2014,15/9-F-14,24.00,256.307,100.019
22/04/2014,15/9-F-14,24.00,256.045,100.030
23/04/2014,15/9-F-14,24.00,256.261,100.030
24/04/2014,15/9-F-14,24.00,256.392,100.030
25/04/2014,15/9-F-14,24.00,256.345,100.030
26/04/2014,15/9-F-14,24.00,256.493,100.030
27/04/2014,15/9-F-14,24.00,256.616,100.020
28/04/2014,15/9-F-14,24.00,256.707,100.018
29/04/2014,15/9-F-14,24.00,256.812,100.018
30/04/2014,15/9-F-14,24.00,256.966,100.018
01/05/2014,15/9-F-14,24.00,257.111,100.018
02/05/2014,15/9-F-14,24.00,257.399,100.017
03/05/2014,15/9-F-14,24.00,257.390,100.022
04/05/2014,15/9-F-14,24.00,257.540,100.029
05/05/2014,15/9-F-14,24.00,257.712,100.032
06/05/2014,15/9-F-14,24.00,257.928,100.039
07/05/2014,15/9-F-14,24.00,258.960,100.033
08/05/2014,15/9-F-14,15.49,260.699,100.019
09/05/2014,15/9-F-14,0.00,302.269,99.078
10/05/2014,15/9-F-14,14.01,272.112,99.924
11/05/2014,15/9-F-14,24.00,258.478,99.977
12/05/2014,15/9-F-14,24.00,257.484,99.926
13/05/2014,15/9-F-14,24.00,256.336,99.905
14/05/2014,15/9-F-14,24.00,254.712,99.854
15/05/2014,15/9-F-14,24.00,254.794,99.843
16/05/2014,15/9-F-14,24.00,255.722,99.863
17/05/2014,15/9-F-14,24.00,255.773,99.901
18/05/2014,15/9-F-14,24.00,255.486,99.927
19/05/2014,15/9-F-14,24.00,255.659,99.938
20/05/2014,15/9-F-14,24.00,255.822,99.952
21/05/2014,15/9-F-14,24.00,255.950,99.965
22/05/2014,15/9-F-14,24.00,256.512,100.002
23/05/2014,15/9-F-14,24.00,257.264,100.046
24/05/2014,15/9-F-14,24.00,257.939,100.080
25/05/2014,15/9-F-14,24.00,258.217,100.101
26/05/2014,15/9-F-14,24.00,258.414,100.110
27/05/2014,15/9-F-14,24.00,258.503,100.119
28/05/2014,15/9-F-14,24.00,257.568,99.352
29/05/2014,15/9-F-14,24.00,258.734,100.125
30/05/2014,15/9-F-14,24.00,258.889,100.119
31/05/2014,15/9-F-14,24.00,259.013,100.119
01/06/2014,15/9-F-14,24.00,259.133,100.119
02/06/2014,15/9-F-14,22.00,265.382,100.051
03/06/2014,15/9-F-14,24.00,259.452,100.103
04/06/2014,15/9-F-14,24.00,259.469,100.092
05/06/2014,15/9-F-14,24.00,259.602,100.093
06/06/2014,15/9-F-14,24.00,259.669,100.083
07/06/2014,15/9-F-14,24.00,259.744,100.076
08/06/2014,15/9-F-14,24.00,259.796,100.069
09/06/2014,15/9-F-14,24.00,259.920,100.069
10/06/2014,15/9-F-14,24.00,260.003,100.069
11/06/2014,15/9-F-14,24.00,260.026,100.063
12/06/2014,15/9-F-14,24.00,260.037,100.060
13/06/2014,15/9-F-14,24.00,260.090,100.051
14/06/2014,15/9-F-14,24.00,260.123,100.048
15/06/2014,15/9-F-14,24.00,260.135,100.040
16/06/2014,15/9-F-14,24.00,260.144,100.039
17/06/2014,15/9-F-14,24.00,260.165,100.031
18/06/2014,15/9-F-14,24.00,260.187,100.028
19/06/2014,15/9-F-14,24.00,260.255,100.020
20/06/2014,15/9-F-14,24.00,260.334,100.018
21/06/2014,15/9-F-14,24.00,260.368,100.013
22/06/2014,15/9-F-14,24.00,260.457,100.009
23/06/2014,15/9-F-14,24.00,260.923,100.004
24/06/2014,15/9-F-14,24.00,260.597,100.009
25/06/2014,15/9-F-14,24.00,260.687,100.009
26/06/2014,15/9-F-14,16.50,174.793,66.574
27/06/2014,15/9-F-14,23.50,147.201,54.638
28/06/2014,15/9-F-14,24.00,260.671,99.962
29/06/2014,15/9-F-14,24.00,260.588,99.961
30/06/2014,15/9-F-14,24.00,260.656,99.957
01/07/2014,15/9-F-14,24.00,260.617,99.950
02/07/2014,15/9-F-14,24.00,260.680,99.950
03/07/2014,15/9-F-14,24.00,260.737,99.950
04/07/2014,15/9-F-14,24.00,260.790,99.953
05/07/2014,15/9-F-14,24.00,260.817,99.959
06/07/2014,15/9-F-14,24.00,260.875,99.961
07/07/2014,15/9-F-14,24.00,260.895,99.967
08/07/2014,15/9-F-14,24.00,260.927,99.968
09/07/2014,15/9-F-14,24.00,260.919,99.972
10/07/2014,15/9-F-14,24.00,260.691,99.974
11/07/2014,15/9-F-14,24.00,260.546,99.965
12/07/2014,15/9-F-14,24.00,260.247,99.952
13/07/2014,15/9-F-14,24.00,259.998,99.935
14/07/2014,15/9-F-14,24.00,259.853,99.923
15/07/2014,15/9-F-14,24.00,259.940,99.921
16/07/2014,15/9-F-14,24.00,259.855,99.929
17/07/2014,15/9-F-14,24.00,259.914,99.929
18/07/2014,15/9-F-14,24.00,260.024,99.929
19/07/2014,15/9-F-14,24.00,260.234,99.929
20/07/2014,15/9-F-14,23.08,263.870,99.897
21/07/2014,15/9-F-14,24.00,260.728,99.925
22/07/2014,15/9-F-14,24.00,260.518,99.920
23/07/2014,15/9-F-14,24.00,260.536,99.922
24/07/2014,15/9-F-14,24.00,260.608,99.925
25/07/2014,15/9-F-14,24.00,260.706,99.920
26/07/2014,15/9-F-14,24.00,261.192,99.913
27/07/2014,15/9-F-14,24.00,261.490,99.908
28/07/2014,15/9-F-14,24.00,261.518,99.908
29/07/2014,15/9-F-14,24.00,261.520,99.908
30/07/2014,15/9-F-14,24.00,261.001,99.918
31/07/2014,15/9-F-14,24.00,260.797,99.920
01/08/2014,15/9-F-14,24.00,260.845,99.920
02/08/2014,15/9-F-14,24.00,260.863,99.920
03/08/2014,15/9-F-14,24.00,260.659,99.911
04/08/2014,15/9-F-14,24.00,260.644,99.908
05/08/2014,15/9-F-14,24.00,260.692,99.904
06/08/2014,15/9-F-14,24.00,260.751,99.899
07/08/2014,15/9-F-14,24.00,260.757,99.899
08/08/2014,15/9-F-14,24.00,260.785,99.899
09/08/2014,15/9-F-14,24.00,260.849,99.891
10/08/2014,15/9-F-14,24.00,260.926,99.888
11/08/2014,15/9-F-14,24.00,261.070,99.887
12/08/2014,15/9-F-14,24.00,260.952,99.887
13/08/2014,15/9-F-14,24.00,260.907,99.888
14/08/2014,15/9-F-14,24.00,260.929,99.888
15/08/2014,15/9-F-14,24.00,260.801,99.885
16/08/2014,15/9-F-14,24.00,260.762,99.879
17/08/2014,15/9-F-14,24.00,260.754,99.879
18/08/2014,15/9-F-14,24.00,260.702,99.877
19/08/2014,15/9-F-14,1.66,265.717,99.887
20/08/2014,15/9-F-14,0.00,302.098,98.769
21/08/2014,15/9-F-14,0.00,302.464,98.940
22/08/2014,15/9-F-14,0.00,302.464,98.940
23/08/2014,15/9-F-14,0.00,302.464,98.940
24/08/2014,15/9-F-14,0.00,302.464,98.940
25/08/2014,15/9-F-14,22.63,267.621,99.875
26/08/2014,15/9-F-14,24.00,260.410,99.529
27/08/2014,15/9-F-14,24.00,260.281,99.548
28/08/2014,15/9-F-14,23.50,164.074,62.441
29/08/2014,15/9-F-14,24.00,177.674,68.206
30/08/2014,15/9-F-14,24.00,260.126,99.750
31/08/2014,15/9-F-14,24.00,259.814,99.818
01/09/2014,15/9-F-14,24.00,259.728,99.867
02/09/2014,15/9-F-14,24.00,259.916,99.868
03/09/2014,15/9-F-14,22.17,263.528,99.825
04/09/2014,15/9-F-14,24.00,260.825,99.864
05/09/2014,15/9-F-14,24.00,260.559,99.867
06/09/2014,15/9-F-14,24.00,260.564,99.873
07/09/2014,15/9-F-14,24.00,260.468,99.878
08/09/2014,15/9-F-14,24.00,260.328,99.879
09/09/2014,15/9-F-14,24.00,260.259,99.875
10/09/2014,15/9-F-14,24.00,260.236,99.868
11/09/2014,15/9-F-14,24.00,260.265,99.859
12/09/2014,15/9-F-14,24.00,260.322,99.853
13/09/2014,15/9-F-14,24.00,260.386,99.846
14/09/2014,15/9-F-14,24.00,260.468,99.839
15/09/2014,15/9-F-14,24.00,260.530,99.828
16/09/2014,15/9-F-14,24.00,260.720,99.818
17/09/2014,15/9-F-14,24.00,260.681,99.808
18/09/2014,15/9-F-14,24.00,260.753,99.800
19/09/2014,15/9-F-14,24.00,260.852,99.793
20/09/2014,15/9-F-14,24.00,260.921,99.787
21/09/2014,15/9-F-14,24.00,261.043,99.778
22/09/2014,15/9-F-14,24.00,261.119,99.772
23/09/2014,15/9-F-14,24.00,261.180,99.768
24/09/2014,15/9-F-14,24.00,261.191,99.757
25/09/2014,15/9-F-14,24.00,261.200,99.748
26/09/2014,15/9-F-14,24.00,261.214,99.740
27/09/2014,15/9-F-14,24.00,261.264,99.734
28/09/2014,15/9-F-14,24.00,261.286,99.728
